geometry,target,edges,coeff,fci,energy
"[[0.         0.         0.        ]
 [2.18753931 0.69568832 1.31704961]
 [2.55881536 0.37609125 3.60897286]
 [1.32959885 3.01608189 1.51090777]
 [2.66055874 5.81595365 5.09000809]
 [2.37397789 3.60319721 2.5752683 ]]",[-1.56980565 -1.32037285 -0.81330156],"[[(0, 4), (1, 2), (3, 5)], [(0, 1), (2, 4), (3, 5)], [(0, 2), (1, 4), (3, 5)], [(0, 3), (1, 2), (4, 5)], [(0, 5), (1, 2), (3, 4)], [(0, 2), (1, 3), (4, 5)], [(0, 4), (1, 3), (2, 5)], [(0, 5), (1, 3), (2, 4)], [(0, 1), (2, 3), (4, 5)], [(0, 1), (2, 5), (3, 4)], [(0, 4), (1, 5), (2, 3)], [(0, 3), (1, 5), (2, 4)], [(0, 2), (1, 5), (3, 4)], [(0, 3), (1, 4), (2, 5)], [(0, 5), (1, 4), (2, 3)]]","[[ 7.07076416e-01  5.36398602e-03  5.82552693e-03  1.82581450e-03
  -7.07088470e-01  1.67181316e-03]
 [ 2.08866819e-04  7.06729481e-01 -7.06920058e-01  2.23111748e-02
  -1.55476698e-04  1.73094299e-02]
 [-5.50848650e-03  7.07178835e-01  7.06985402e-01 -1.63276472e-03
   5.68172552e-03  2.10833297e-03]
 [-4.13083556e-03 -6.26356099e-04  4.36780211e-03  7.06935012e-01
  -3.94628859e-03 -7.07241672e-01]
 [ 7.07102338e-01 -1.04914091e-04 -4.65541982e-05  3.61663454e-03
   7.07087897e-01 -4.46058052e-03]
 [-1.33219070e-03 -2.00589451e-02  1.95615828e-02  7.06913022e-01
   2.17317998e-03  7.06740734e-01]]",-2.8536663620285236,-2.851880846618272
"[[0.         0.         0.        ]
 [2.20581102 2.0585898  2.83494348]
 [2.4654892  3.82313679 2.9748045 ]
 [4.23856157 5.01901035 4.61783975]
 [4.40306333 2.90646703 4.15690134]
 [4.33812655 8.66184204 5.79071202]]",[-1.56972462 -0.97490876 -1.23885303],"[[(0, 5), (1, 2), (3, 4)], [(0, 4), (1, 2), (3, 5)], [(0, 3), (1, 2), (4, 5)], [(0, 1), (2, 5), (3, 4)], [(0, 2), (1, 5), (3, 4)], [(0, 1), (2, 4), (3, 5)], [(0, 5), (1, 3), (2, 4)], [(0, 3), (1, 5), (2, 4)], [(0, 5), (1, 4), (2, 3)], [(0, 2), (1, 4), (3, 5)], [(0, 1), (2, 3), (4, 5)], [(0, 4), (1, 5), (2, 3)], [(0, 3), (1, 4), (2, 5)], [(0, 2), (1, 3), (4, 5)], [(0, 4), (1, 3), (2, 5)]]","[[ 7.07101854e-01  5.60406679e-04  6.39742433e-04 -3.07267717e-05
   1.17451713e-05 -7.07111196e-01]
 [ 1.04687036e-04  7.07286966e-01 -7.06453610e-01 -2.29553830e-02
  -1.18946940e-02  2.68840682e-05]
 [-5.97991219e-04  7.06572498e-01  7.07480118e-01  5.06050285e-03
  -1.41724903e-02  6.01617328e-04]
 [ 7.08069004e-05 -4.06416050e-03 -1.51567193e-02  7.07389056e-01
  -7.06650178e-01  1.13959473e-05]
 [-6.86843814e-04  2.19913544e-02 -1.28468432e-02  7.06433108e-01
   7.07320748e-01 -6.99977474e-04]
 [ 7.07111111e-01 -4.58086883e-05  5.21980168e-05  6.53754979e-04
   7.35838746e-04  7.07101763e-01]]",-2.836240826943696,-2.834615661769506
"[[ 0.          0.          0.        ]
 [ 1.8460356   0.68428745  2.47855015]
 [ 3.58073114  2.00036824  3.38301854]
 [ 6.928421    3.37136182  6.93069838]
 [10.68993841  6.94276867  8.26227181]
 [ 4.96002316  1.13397492  4.51013497]]",[-1.51721023 -1.11544073 -1.57024779],"[[(0, 1), (2, 5), (3, 4)], [(0, 4), (1, 3), (2, 5)], [(0, 3), (1, 4), (2, 5)], [(0, 4), (1, 2), (3, 5)], [(0, 5), (1, 2), (3, 4)], [(0, 3), (1, 2), (4, 5)], [(0, 1), (2, 4), (3, 5)], [(0, 1), (2, 3), (4, 5)], [(0, 4), (1, 5), (2, 3)], [(0, 2), (1, 5), (3, 4)], [(0, 3), (1, 5), (2, 4)], [(0, 2), (1, 4), (3, 5)], [(0, 5), (1, 4), (2, 3)], [(0, 2), (1, 3), (4, 5)], [(0, 5), (1, 3), (2, 4)]]","[[ 7.07115707e-01 -7.07093707e-01 -1.85695971e-03  6.21861262e-06
  -6.21787999e-06  1.55527413e-03]
 [ 7.06899179e-01  7.06916530e-01  1.62435530e-02  2.41377586e-06
  -2.49287197e-06  1.72834372e-02]
 [ 2.23015474e-03 -1.18200391e-03  7.06936697e-01 -9.30389406e-04
   9.30379219e-04 -7.07271097e-01]
 [-5.06975753e-06  2.88921853e-06  9.01737871e-04  7.07106121e-01
  -7.07106216e-01 -9.59044000e-04]
 [ 6.28012151e-08  6.39415001e-08 -9.99129957e-07  7.07106829e-01
   7.07106733e-01 -1.00887648e-06]
 [-1.66118713e-02 -1.69148590e-02  7.07087260e-01  2.93894087e-05
  -2.73789681e-05  7.06728759e-01]]",-2.8159139063499516,-2.813743592834562
"[[0.         0.         0.        ]
 [3.00954357 2.9595346  1.36679986]
 [0.74470231 1.48214115 0.86524348]
 [0.67766932 1.80499857 1.58467649]
 [3.81329128 3.54010363 3.27648415]
 [0.54141707 1.28843549 1.6541968 ]]",[-0.87731909 -1.22675727 -0.13256112],"[[(0, 2), (1, 4), (3, 5)], [(0, 4), (1, 2), (3, 5)], [(0, 1), (2, 4), (3, 5)], [(0, 5), (1, 4), (2, 3)], [(0, 4), (1, 5), (2, 3)], [(0, 1), (2, 3), (4, 5)], [(0, 3), (1, 4), (2, 5)], [(0, 4), (1, 3), (2, 5)], [(0, 1), (2, 5), (3, 4)], [(0, 2), (1, 3), (4, 5)], [(0, 2), (1, 5), (3, 4)], [(0, 5), (1, 3), (2, 4)], [(0, 5), (1, 2), (3, 4)], [(0, 3), (1, 2), (4, 5)], [(0, 3), (1, 5), (2, 4)]]","[[ 7.75916157e-01 -2.21585750e-03 -6.29214527e-01 -3.06123684e-02
   2.91642593e-03 -3.30554558e-02]
 [ 1.32191744e-03  7.07460867e-01 -5.56939649e-03  1.05188322e-02
  -7.06433073e-01  1.75506190e-02]
 [ 5.87816551e-01  1.25785272e-04  7.03780614e-01  3.97545542e-01
   2.42693842e-03  3.34093575e-02]
 [-1.65287746e-01  3.48403827e-03 -1.98450304e-01  6.55381350e-01
  -3.13009666e-03 -7.09754033e-01]
 [-1.56964632e-03  7.06578744e-01 -1.17864108e-03 -2.07577401e-04
   7.07631159e-01  8.51134415e-04]
 [-1.58434747e-01 -1.51174141e-02 -2.63376148e-01  6.41393032e-01
   1.36478039e-02  7.02660384e-01]]",-2.6897987850006135,-2.6861748523727265
"[[0.         0.         0.        ]
 [1.30047857 1.69403479 0.43471515]
 [4.45914791 4.26204297 4.2244116 ]
 [3.04743468 3.91821066 2.98188063]
 [5.02082549 3.52974001 3.49007223]
 [4.90730646 7.90622936 5.01698567]]",[-1.23994372 -0.45645499 -1.57282438],"[[(0, 1), (2, 4), (3, 5)], [(0, 5), (1, 3), (2, 4)], [(0, 3), (1, 5), (2, 4)], [(0, 1), (2, 3), (4, 5)], [(0, 1), (2, 5), (3, 4)], [(0, 5), (1, 4), (2, 3)], [(0, 4), (1, 5), (2, 3)], [(0, 5), (1, 2), (3, 4)], [(0, 2), (1, 5), (3, 4)], [(0, 4), (1, 3), (2, 5)], [(0, 3), (1, 4), (2, 5)], [(0, 2), (1, 3), (4, 5)], [(0, 3), (1, 2), (4, 5)], [(0, 2), (1, 4), (3, 5)], [(0, 4), (1, 2), (3, 5)]]","[[ 7.07135652e-01 -7.07077132e-01  2.21701652e-05 -7.39603958e-04
  -2.45793977e-05  7.41765466e-04]
 [ 7.07077571e-01  7.07135960e-01  8.93247005e-05  6.00061803e-05
  -1.58327048e-04 -7.29729018e-05]
 [-1.85997892e-04 -5.38140039e-05  7.03375150e-01 -4.06527777e-02
  -7.08470914e-01  4.09838469e-02]
 [ 6.65046854e-04 -8.05261224e-04  1.04957955e-01  7.02928750e-01
   2.31955726e-02 -7.03090232e-01]
 [-2.53526478e-05  1.06490547e-04  7.03024246e-01 -6.63135025e-02
   7.05354758e-01  6.19199681e-02]
 [ 5.44303897e-06  7.81585815e-06  2.03141823e-03  7.06993983e-01
   2.35983676e-03  7.07212706e-01]]",-2.9272901845754684,-2.924976549624538
"[[0.         0.         0.        ]
 [3.18194462 0.23628701 3.54438953]
 [3.83481492 1.32614716 2.53841813]
 [7.43070185 3.7973358  5.96265312]
 [4.2373295  3.72097478 3.80404443]
 [0.51449005 3.38768837 2.34611648]]",[-1.56512932 -0.83020653 -1.55831177],"[[(0, 5), (1, 2), (3, 4)], [(0, 3), (1, 2), (4, 5)], [(0, 4), (1, 2), (3, 5)], [(0, 5), (1, 3), (2, 4)], [(0, 3), (1, 5), (2, 4)], [(0, 1), (2, 4), (3, 5)], [(0, 3), (1, 4), (2, 5)], [(0, 5), (1, 4), (2, 3)], [(0, 2), (1, 4), (3, 5)], [(0, 1), (2, 5), (3, 4)], [(0, 2), (1, 5), (3, 4)], [(0, 4), (1, 3), (2, 5)], [(0, 1), (2, 3), (4, 5)], [(0, 2), (1, 3), (4, 5)], [(0, 4), (1, 5), (2, 3)]]","[[ 7.07106637e-01  2.64689364e-04  3.84525806e-06 -9.09957023e-06
  -8.85654951e-06 -7.07106876e-01]
 [-1.29406501e-03  7.07047600e-01 -7.06913807e-01 -1.32752155e-02
  -1.33262046e-02 -1.03290386e-03]
 [-5.12494102e-04  7.07034369e-01  7.07178833e-01 -8.56906847e-05
  -4.10851280e-04 -2.43979808e-04]
 [-1.61198755e-05 -1.88157641e-04 -1.37027641e-04  7.07103861e-01
  -7.07109662e-01 -1.64339948e-05]
 [-2.27876266e-06  1.35502721e-02 -1.30511090e-02  7.06985071e-01
   7.06978195e-01 -1.52304386e-05]
 [ 7.07105555e-01  1.54175107e-03 -7.85057332e-04  3.14088324e-06
  -2.96709495e-05  7.07105890e-01]]",-2.8469706473276055,-2.8466366454836023
"[[0.         0.         0.        ]
 [0.40885063 1.55620747 2.45229721]
 [2.07932976 1.24594596 0.20385745]
 [3.02355704 3.78006921 1.78316051]
 [0.96754019 2.19658007 5.69909459]
 [3.92335284 2.99467085 6.08876972]]",[-1.35869721 -1.54562086 -1.50788126],"[[(0, 2), (1, 3), (4, 5)], [(0, 2), (1, 4), (3, 5)], [(0, 2), (1, 5), (3, 4)], [(0, 1), (2, 3), (4, 5)], [(0, 3), (1, 2), (4, 5)], [(0, 4), (1, 2), (3, 5)], [(0, 5), (1, 2), (3, 4)], [(0, 1), (2, 4), (3, 5)], [(0, 1), (2, 5), (3, 4)], [(0, 5), (1, 4), (2, 3)], [(0, 4), (1, 5), (2, 3)], [(0, 3), (1, 4), (2, 5)], [(0, 5), (1, 3), (2, 4)], [(0, 4), (1, 3), (2, 5)], [(0, 3), (1, 5), (2, 4)]]","[[ 7.07097554e-01 -5.22358824e-03 -7.07093758e-01  2.04449110e-03
   1.20362661e-05 -2.22277628e-05]
 [ 6.29012968e-03  7.07087623e-01 -9.77885665e-04 -7.07097112e-01
   3.42440015e-04  3.56721458e-04]
 [ 7.07087208e-01 -2.14515110e-03  7.07116008e-01  3.16700035e-03
   5.92860917e-06 -1.97736733e-05]
 [ 1.07866771e-03  7.07103285e-01 -2.10046363e-03  7.07106315e-01
  -1.01554331e-04  1.33387240e-04]
 [-2.97398698e-05  1.24776758e-04  3.92156432e-06  1.10222556e-04
   7.07105852e-01 -7.07107690e-01]
 [ 8.88397898e-06 -3.65546168e-04  2.35770204e-06  3.33705435e-04
   7.07107620e-01  7.07105769e-01]]",-2.8032501005317676,-2.8024414712289922
"[[ 0.          0.          0.        ]
 [ 2.45933372  3.67336308  3.02656949]
 [ 3.52831957  7.30282185  6.0771807 ]
 [ 4.17855134  9.26754078  6.14221043]
 [ 1.37095327  2.74376167  1.85066092]
 [ 6.76186501 11.6509711   8.9475879 ]]",[-1.56974927 -1.0263361  -1.17727933],"[[(0, 5), (1, 4), (2, 3)], [(0, 2), (1, 4), (3, 5)], [(0, 3), (1, 4), (2, 5)], [(0, 4), (1, 5), (2, 3)], [(0, 1), (2, 3), (4, 5)], [(0, 4), (1, 2), (3, 5)], [(0, 4), (1, 3), (2, 5)], [(0, 1), (2, 4), (3, 5)], [(0, 5), (1, 2), (3, 4)], [(0, 3), (1, 2), (4, 5)], [(0, 1), (2, 5), (3, 4)], [(0, 5), (1, 3), (2, 4)], [(0, 3), (1, 5), (2, 4)], [(0, 2), (1, 3), (4, 5)], [(0, 2), (1, 5), (3, 4)]]","[[ 7.07104714e-01  1.73291938e-03 -7.27237449e-07 -8.17826275e-07
  -2.09029275e-03 -7.07103636e-01]
 [-1.91198471e-03  7.07116198e-01  5.99929034e-05  5.23184449e-05
  -7.07092191e-01  1.91122134e-03]
 [-1.73291626e-04  8.09492428e-05  7.07121083e-01 -7.07092426e-01
   8.86291428e-05 -1.73264947e-04]
 [ 1.12386838e-05 -5.69826527e-05  7.07092452e-01  7.07121105e-01
   5.53239147e-05  9.39043461e-06]
 [ 1.82038735e-04  7.07095233e-01 -8.39620006e-05  8.56149092e-05
   7.07118273e-01 -1.75398229e-04]
 [ 7.07106219e-01 -2.91916468e-06  1.62967873e-04 -1.83589915e-04
  -3.67947601e-06  7.07107301e-01]]",-2.778651931574176,-2.8362991036442824
"[[ 0.          0.          0.        ]
 [ 2.39201043  1.2648164   3.16908969]
 [ 6.02185723  3.71264388  6.48221897]
 [ 7.99277911  4.56382413  8.48589149]
 [ 7.01112814  5.14625583 10.45839249]
 [10.58303224  6.63029698 10.9833669 ]]",[-1.56562165 -1.57360116 -1.29256949],"[[(0, 1), (2, 5), (3, 4)], [(0, 5), (1, 2), (3, 4)], [(0, 2), (1, 5), (3, 4)], [(0, 1), (2, 3), (4, 5)], [(0, 5), (1, 4), (2, 3)], [(0, 4), (1, 5), (2, 3)], [(0, 1), (2, 4), (3, 5)], [(0, 3), (1, 2), (4, 5)], [(0, 2), (1, 3), (4, 5)], [(0, 4), (1, 2), (3, 5)], [(0, 2), (1, 4), (3, 5)], [(0, 5), (1, 3), (2, 4)], [(0, 3), (1, 5), (2, 4)], [(0, 4), (1, 3), (2, 5)], [(0, 3), (1, 4), (2, 5)]]","[[ 7.07106826e-01 -7.07106736e-01 -1.45820971e-07  1.19811045e-09
  -1.68521159e-09  1.46014970e-07]
 [ 7.07106736e-01  7.07106826e-01 -7.59168862e-08 -4.71780183e-08
  -1.47597283e-07 -7.60377304e-08]
 [ 1.46367718e-07 -1.45466897e-07  7.07100408e-01  3.66513335e-03
   3.71959258e-03 -7.07093872e-01]
 [-5.17048647e-08 -4.88329533e-08 -5.09866116e-04  7.07095163e-01
  -7.07117990e-01 -5.64450236e-04]
 [ 9.68382658e-08  9.78750606e-08 -3.96376894e-03  7.07108438e-01
   7.07085739e-01  3.42095306e-03]
 [ 7.58775463e-08  7.60754836e-08  7.07101861e-01  8.08541277e-04
  -2.65784117e-04  7.07111190e-01]]",-2.805623750469447,-2.805350088852715
"[[0.         0.         0.        ]
 [0.99829841 0.99768618 0.21221568]
 [3.26353266 2.87574786 2.37495608]
 [3.02610461 0.69997797 1.80608344]
 [3.61408548 3.02933409 5.38553936]
 [5.83066988 6.33075433 5.42924336]]",[-0.66087342 -1.27994696 -1.5593365 ],"[[(0, 1), (2, 3), (4, 5)], [(0, 1), (2, 4), (3, 5)], [(0, 1), (2, 5), (3, 4)], [(0, 5), (1, 4), (2, 3)], [(0, 4), (1, 5), (2, 3)], [(0, 5), (1, 3), (2, 4)], [(0, 2), (1, 3), (4, 5)], [(0, 4), (1, 3), (2, 5)], [(0, 3), (1, 5), (2, 4)], [(0, 3), (1, 2), (4, 5)], [(0, 3), (1, 4), (2, 5)], [(0, 5), (1, 2), (3, 4)], [(0, 4), (1, 2), (3, 5)], [(0, 2), (1, 5), (3, 4)], [(0, 2), (1, 4), (3, 5)]]","[[ 7.07069675e-01 -7.06614758e-01 -2.07412722e-02 -1.78261949e-02
   2.05606573e-04 -2.04870417e-04]
 [ 7.06909154e-01  7.07276232e-01  5.55882334e-03 -2.97927167e-03
  -3.54314235e-05  3.32329187e-05]
 [-2.80896423e-03 -5.72840946e-03  7.07102948e-01 -7.07081810e-01
   9.83994425e-05  1.41309558e-04]
 [ 1.80006648e-02 -2.05688745e-02  7.06777087e-01  7.06893536e-01
  -3.21692808e-03  3.19799551e-03]
 [-8.93396386e-05  1.45962625e-04  3.23374470e-03  3.19010261e-03
   7.07099562e-01 -7.07099390e-01]
 [ 1.44799745e-06  2.16292206e-06 -1.10372935e-04  1.29317960e-04
   7.07106645e-01  7.07106896e-01]]",-2.883088660434861,-2.8825387157756874
"[[0.         0.         0.        ]
 [0.3851593  3.01175611 3.39097583]
 [3.38507834 1.45714825 0.64413837]
 [2.5308566  5.88371375 4.97362843]
 [3.97329472 2.41053095 2.45157399]
 [2.54435893 3.88142938 6.34773545]]",[-1.57030504 -1.21486641 -1.35577155],"[[(0, 1), (2, 4), (3, 5)], [(0, 3), (1, 5), (2, 4)], [(0, 5), (1, 3), (2, 4)], [(0, 2), (1, 4), (3, 5)], [(0, 4), (1, 2), (3, 5)], [(0, 2), (1, 5), (3, 4)], [(0, 2), (1, 3), (4, 5)], [(0, 5), (1, 4), (2, 3)], [(0, 3), (1, 4), (2, 5)], [(0, 4), (1, 5), (2, 3)], [(0, 4), (1, 3), (2, 5)], [(0, 3), (1, 2), (4, 5)], [(0, 5), (1, 2), (3, 4)], [(0, 1), (2, 3), (4, 5)], [(0, 1), (2, 5), (3, 4)]]","[[ 7.07106639e-01 -7.07105749e-01  8.70788037e-04 -2.64476488e-06
   9.50123105e-04 -1.80769878e-07]
 [ 7.07105293e-01  7.07106536e-01  1.05763972e-03  9.00143770e-04
  -7.04858533e-04 -1.62870827e-04]
 [-8.41382738e-04 -9.20707739e-04  7.07110045e-01 -3.31327146e-04
  -7.07102338e-01 -4.97400653e-05]
 [-5.30255847e-04 -5.33042261e-04  2.12809725e-05  7.07099423e-01
  -2.58978692e-04 -7.07113692e-01]
 [-1.08697855e-03  7.33931941e-04  7.07102183e-01  2.09960280e-04
   7.07110132e-01 -2.74788661e-05]
 [-3.67314803e-04 -3.70397346e-04  9.87449640e-05  7.07113458e-01
  -2.81406848e-04  7.07099849e-01]]",-2.8134760244057038,-2.813443560761932
"[[0.         0.         0.        ]
 [3.87276117 0.58169516 3.52774392]
 [2.81257838 3.62325753 3.84984252]
 [4.56840535 6.57101077 4.24671632]
 [5.73324184 4.02693869 7.78647423]
 [3.565436   5.26378686 4.74978406]]",[-1.5710024  -1.52366759 -0.89975332],"[[(0, 4), (1, 2), (3, 5)], [(0, 1), (2, 4), (3, 5)], [(0, 2), (1, 4), (3, 5)], [(0, 1), (2, 5), (3, 4)], [(0, 3), (1, 4), (2, 5)], [(0, 4), (1, 3), (2, 5)], [(0, 3), (1, 2), (4, 5)], [(0, 5), (1, 2), (3, 4)], [(0, 1), (2, 3), (4, 5)], [(0, 4), (1, 5), (2, 3)], [(0, 5), (1, 4), (2, 3)], [(0, 2), (1, 3), (4, 5)], [(0, 2), (1, 5), (3, 4)], [(0, 3), (1, 5), (2, 4)], [(0, 5), (1, 3), (2, 4)]]","[[ 7.07106756e-01  3.03690179e-06  2.43839803e-06  1.93745077e-07
  -7.07106806e-01  1.24472864e-06]
 [-3.79578745e-07  7.07126308e-01 -7.07080026e-01 -2.49739878e-03
   2.14903359e-07 -1.99595674e-03]
 [-2.46252638e-05  7.05808240e-01  7.05846512e-01  3.88929049e-02
  -1.92299498e-05 -4.58559886e-02]
 [-1.06983387e-03 -4.21154194e-02 -4.26248747e-02  7.06800906e-01
  -1.07120879e-03 -7.04868497e-01]
 [ 7.07105977e-01 -4.04363394e-05 -4.24239828e-05  1.23680210e-03
   7.07105926e-01 -9.02664611e-04]
 [-1.66451419e-04  5.77954976e-03  1.28702078e-03  7.06337069e-01
  -1.64982575e-04  7.07850854e-01]]",-2.835281036442094,-2.829125722259103
"[[0.         0.         0.        ]
 [0.78384667 2.94816153 2.309633  ]
 [1.21296838 3.32723443 3.86766187]
 [4.11982424 3.82078955 5.77608928]
 [1.41012703 5.51928407 7.70910214]
 [3.89533403 4.79212472 2.91037468]]",[-1.57148726 -0.86599619 -1.50105216],"[[(0, 4), (1, 2), (3, 5)], [(0, 5), (1, 2), (3, 4)], [(0, 3), (1, 2), (4, 5)], [(0, 1), (2, 4), (3, 5)], [(0, 2), (1, 4), (3, 5)], [(0, 1), (2, 5), (3, 4)], [(0, 4), (1, 3), (2, 5)], [(0, 3), (1, 4), (2, 5)], [(0, 4), (1, 5), (2, 3)], [(0, 1), (2, 3), (4, 5)], [(0, 2), (1, 5), (3, 4)], [(0, 5), (1, 4), (2, 3)], [(0, 3), (1, 5), (2, 4)], [(0, 5), (1, 3), (2, 4)], [(0, 2), (1, 3), (4, 5)]]","[[ 7.07105388e-01  1.27648224e-03  1.54936220e-03 -2.59685996e-06
  -7.07105325e-01 -1.98163149e-06]
 [-1.99650236e-04  7.07099313e-01 -7.07066643e-01 -7.77394421e-03
  -4.72420539e-04 -2.57409897e-03]
 [-1.38394840e-03  7.07081804e-01  7.07126276e-01 -5.05924916e-04
   1.44190647e-03 -1.87117411e-03]
 [ 2.06004636e-06  1.91757297e-03 -3.28260706e-03  7.07113064e-01
  -2.28623763e-06 -7.07090278e-01]
 [ 7.07106769e-01  3.08687929e-04 -3.66020110e-04  1.78001171e-04
   7.07106586e-01  1.80317066e-04]
 [-1.80662107e-04  6.36254902e-03 -3.98510741e-03  7.07057560e-01
  -1.82486557e-04  7.07116100e-01]]",-2.8426415181453937,-2.8425493554554513
"[[ 0.          0.          0.        ]
 [ 3.89653791  0.94003385  1.21191443]
 [ 3.75079998  3.75265441  3.06211345]
 [ 7.28540628  6.13673217  6.6122446 ]
 [ 8.68284674  8.11291301 10.13536048]
 [ 5.69322192  4.71813328  3.52842816]]",[-1.56547879 -1.26327438 -1.56641266],"[[(0, 1), (2, 5), (3, 4)], [(0, 4), (1, 3), (2, 5)], [(0, 3), (1, 4), (2, 5)], [(0, 4), (1, 2), (3, 5)], [(0, 5), (1, 2), (3, 4)], [(0, 3), (1, 2), (4, 5)], [(0, 1), (2, 4), (3, 5)], [(0, 2), (1, 4), (3, 5)], [(0, 1), (2, 3), (4, 5)], [(0, 2), (1, 5), (3, 4)], [(0, 4), (1, 5), (2, 3)], [(0, 3), (1, 5), (2, 4)], [(0, 5), (1, 4), (2, 3)], [(0, 2), (1, 3), (4, 5)], [(0, 5), (1, 3), (2, 4)]]","[[ 7.07107269e-01 -7.07106292e-01 -2.79414309e-05  9.42910997e-08
  -9.43945169e-08  2.73386784e-05]
 [ 7.07104161e-01  7.07105139e-01  1.69821389e-03  1.93609319e-08
  -1.26077477e-07  1.77314554e-03]
 [ 6.51101587e-05  9.82992965e-06  7.07104717e-01 -7.70875241e-04
   7.71367367e-04 -7.07108002e-01]
 [-2.25538102e-09  1.26178169e-07  7.32898316e-04  7.07106966e-01
  -7.07105753e-01 -8.09344113e-04]
 [ 7.77985938e-08  7.77228913e-08 -1.01933956e-05  7.07106174e-01
   7.07107388e-01 -9.69989068e-06]
 [-1.73537699e-03 -1.73598226e-03  7.07106426e-01  4.81678501e-05
  -2.82741751e-05  7.07102874e-01]]",-2.807059650058817,-2.807005612148562
"[[0.         0.         0.        ]
 [3.01020612 2.32601938 3.47415702]
 [6.77811205 4.11825326 4.16721732]
 [5.13238629 2.68734254 4.67629776]
 [8.64463544 8.11103338 4.29190067]
 [8.85821562 6.3786215  8.51579109]]",[-1.57010921 -1.27084738 -1.56855621],"[[(0, 1), (2, 3), (4, 5)], [(0, 5), (1, 4), (2, 3)], [(0, 4), (1, 5), (2, 3)], [(0, 5), (1, 3), (2, 4)], [(0, 2), (1, 3), (4, 5)], [(0, 4), (1, 3), (2, 5)], [(0, 3), (1, 2), (4, 5)], [(0, 5), (1, 2), (3, 4)], [(0, 4), (1, 2), (3, 5)], [(0, 1), (2, 4), (3, 5)], [(0, 3), (1, 5), (2, 4)], [(0, 1), (2, 5), (3, 4)], [(0, 3), (1, 4), (2, 5)], [(0, 2), (1, 5), (3, 4)], [(0, 2), (1, 4), (3, 5)]]","[[ 7.07107893e-01 -7.07105669e-01 -1.84370403e-05 -1.81615067e-05
   1.22918228e-08 -1.02179187e-08]
 [ 7.07045566e-01  7.07047808e-01  8.80452545e-03 -9.61483367e-03
   3.32841078e-07 -3.42337836e-07]
 [-9.20947953e-03 -9.20978826e-03  7.07129044e-01 -7.06964554e-01
   1.02622483e-05 -7.09490209e-06]
 [ 4.24489622e-04  3.87892385e-04  7.07029682e-01  7.07183600e-01
  -1.77705836e-04  1.48295257e-04]
 [-1.37931538e-07 -1.23855382e-07  1.54299734e-04  1.71699689e-04
   7.07107138e-01 -7.07106386e-01]
 [ 3.31649812e-08  3.44784928e-08  1.31199402e-05  1.62900858e-05
   7.07106402e-01  7.07107160e-01]]",-2.8066090591953667,-2.8047425243742476
"[[0.         0.         0.        ]
 [0.58964671 0.64088118 2.77370716]
 [2.44889169 0.78452358 2.3115441 ]
 [2.90149375 0.94221301 1.21667559]
 [4.44529402 2.47338726 3.16297528]
 [5.92355572 2.05143432 2.45363754]]",[-1.48891443 -0.46067942 -0.89706927],"[[(0, 1), (2, 3), (4, 5)], [(0, 5), (1, 4), (2, 3)], [(0, 4), (1, 5), (2, 3)], [(0, 3), (1, 2), (4, 5)], [(0, 2), (1, 3), (4, 5)], [(0, 5), (1, 2), (3, 4)], [(0, 4), (1, 2), (3, 5)], [(0, 5), (1, 3), (2, 4)], [(0, 1), (2, 4), (3, 5)], [(0, 1), (2, 5), (3, 4)], [(0, 3), (1, 5), (2, 4)], [(0, 4), (1, 3), (2, 5)], [(0, 2), (1, 5), (3, 4)], [(0, 3), (1, 4), (2, 5)], [(0, 2), (1, 4), (3, 5)]]","[[ 7.06974871e-01 -7.07224644e-01  4.24789519e-03 -1.30646555e-03
  -4.93432835e-05 -2.84117520e-04]
 [ 7.03675462e-01  7.03693254e-01  6.65051452e-02  7.23145823e-02
  -1.93305632e-03 -7.60513298e-04]
 [ 2.80099766e-04  5.82398128e-03  7.05677984e-01 -7.08429834e-01
  -5.26043174e-03  9.16968633e-03]
 [-7.08769297e-02 -6.79188713e-02  7.05118623e-01  7.02050232e-01
  -8.87211150e-03  1.47638838e-02]
 [-7.16783440e-04 -3.75727227e-04  1.90459491e-02  4.56643251e-03
   7.06651530e-01 -7.07290152e-01]
 [ 1.80115798e-03  1.44023484e-03 -4.75207892e-03 -8.27060039e-04
   7.07483914e-01  7.06709223e-01]]",-2.960300507229947,-2.9576273388900565
