geometry,target,edges,coeff,fci,energy
"[[0.         0.         0.        ]
 [0.         0.         2.03953954]
 [0.         0.         4.07907908]
 [0.         0.         6.11861862]]",[-1.14196413 -1.14196222],"[[(0, 1), (2, 3)], [(0, 3), (1, 2)], [(0, 2), (1, 3)]]","[[ 0.70702856 -0.70638467 -0.02377277  0.02379444]
 [ 0.70638467  0.70702856  0.02379444  0.02377277]
 [ 0.02379444 -0.02377277  0.70638467 -0.70702856]
 [-0.02377277 -0.02379444  0.70702856  0.70638467]]",-1.894045405388,-1.8872026398893307
"[[0.         0.         0.        ]
 [0.         0.         2.04154154]
 [0.         0.         4.08308308]
 [0.         0.         6.12462462]]",[-1.1433633  -1.14336196],"[[(0, 1), (2, 3)], [(0, 3), (1, 2)], [(0, 2), (1, 3)]]","[[ 0.7070305  -0.70639201 -0.02363463  0.023656  ]
 [ 0.70639201  0.7070305   0.023656    0.02363463]
 [ 0.023656   -0.02363463  0.70639201 -0.7070305 ]
 [-0.02363463 -0.023656    0.7070305   0.70639201]]",-1.893867712484635,-1.887059529426642
"[[0.         0.         0.        ]
 [0.         0.         2.04354354]
 [0.         0.         4.08708709]
 [0.         0.         6.13063063]]",[-1.14476126 -1.14476032],"[[(0, 1), (2, 3)], [(0, 3), (1, 2)], [(0, 2), (1, 3)]]","[[ 0.70703242 -0.70639931 -0.02349674  0.0235178 ]
 [ 0.70639931  0.70703242  0.0235178   0.02349674]
 [ 0.0235178  -0.02349674  0.70639931 -0.70703242]
 [-0.02349674 -0.0235178   0.70703242  0.70639931]]",-1.893690967939956,-1.8869175715305857
"[[0.         0.         0.        ]
 [0.         0.         2.04554555]
 [0.         0.         4.09109109]
 [0.         0.         6.13663664]]",[-1.1461589  -1.14615823],"[[(0, 1), (2, 3)], [(0, 3), (1, 2)], [(0, 2), (1, 3)]]","[[ 0.70703431 -0.70640649 -0.02336003  0.02338079]
 [ 0.70640649  0.70703431  0.02338079  0.02336003]
 [ 0.02338079 -0.02336003  0.70640649 -0.70703431]
 [-0.02336003 -0.02338079  0.70703431  0.70640649]]",-1.8935146786289891,-1.8867752211333253
"[[0.         0.         0.        ]
 [0.         0.         2.04754755]
 [0.         0.         4.0950951 ]
 [0.         0.         6.14264264]]",[-1.14755487 -1.1475525 ],"[[(0, 1), (2, 3)], [(0, 3), (1, 2)], [(0, 2), (1, 3)]]","[[ 0.70703643 -0.70641397 -0.0232146   0.02323504]
 [ 0.70641396  0.70703642  0.02323534  0.023215  ]
 [ 0.02323511 -0.02321453  0.70641396 -0.70703644]
 [-0.02321493 -0.02323541  0.70703643  0.70641395]]",-1.8933404024451372,-1.8866355938602446
"[[0.         0.         0.        ]
 [0.         0.         2.04954955]
 [0.         0.         4.0990991 ]
 [0.         0.         6.14864865]]",[-1.14894596 -1.14894427],"[[(0, 1), (2, 3)], [(0, 3), (1, 2)], [(0, 2), (1, 3)]]","[[ 0.70703799 -0.70642073 -0.02308791  0.02310808]
 [ 0.70642073  0.70703799  0.02310808  0.02308791]
 [ 0.02310808 -0.02308791  0.70642073 -0.70703799]
 [-0.02308791 -0.02310808  0.70703799  0.70642073]]",-1.8931664784967923,-1.8864957832573297
"[[0.         0.         0.        ]
 [0.         0.         2.05155155]
 [0.         0.         4.1031031 ]
 [0.         0.         6.15465465]]",[-1.15033374 -1.15033255],"[[(0, 1), (2, 3)], [(0, 3), (1, 2)], [(0, 2), (1, 3)]]","[[ 0.70703978 -0.70642774 -0.02295302  0.0229729 ]
 [ 0.70642774  0.70703978  0.0229729   0.02295302]
 [ 0.0229729  -0.02295302  0.70642774 -0.70703978]
 [-0.02295302 -0.0229729   0.70703978  0.70642774]]",-1.8929939668505458,-1.8863573443551782
"[[0.         0.         0.        ]
 [0.         0.         2.05355355]
 [0.         0.         4.10710711]
 [0.         0.         6.16066066]]",[-1.15171824 -1.15171737],"[[(0, 1), (2, 3)], [(0, 3), (1, 2)], [(0, 2), (1, 3)]]","[[ 0.70704155 -0.7064347  -0.02281838  0.02283798]
 [ 0.7064347   0.70704155  0.02283798  0.02281838]
 [ 0.02283798 -0.02281838  0.7064347  -0.70704155]
 [-0.02281838 -0.02283798  0.70704155  0.7064347 ]]",-1.8928223809948146,-1.8862200216021225
"[[0.         0.         0.        ]
 [0.         0.         2.05555556]
 [0.         0.         4.11111111]
 [0.         0.         6.16666667]]",[-1.15310095 -1.15310031],"[[(0, 1), (2, 3)], [(0, 3), (1, 2)], [(0, 2), (1, 3)]]","[[ 0.7070433  -0.70644157 -0.02268489  0.02270421]
 [ 0.70644157  0.7070433   0.02270421  0.02268489]
 [ 0.02270421 -0.02268489  0.70644157 -0.7070433 ]
 [-0.02268489 -0.02270421  0.7070433   0.70644157]]",-1.8926512428161006,-1.8860823134431695
"[[0.         0.         0.        ]
 [0.         0.         2.05755756]
 [0.         0.         4.11511512]
 [0.         0.         6.17267267]]",[-1.15448088 -1.15447855],"[[(0, 1), (2, 3)], [(0, 3), (1, 2)], [(0, 2), (1, 3)]]","[[ 0.70704526 -0.70644869 -0.02254306  0.02256208]
 [ 0.70644868  0.70704525  0.02256237  0.02254345]
 [ 0.02256214 -0.02254299  0.70644869 -0.70704527]
 [-0.02254338 -0.02256244  0.70704526  0.70644868]]",-1.892482063487611,-1.8859472480205566
"[[0.         0.         0.        ]
 [0.         0.         2.05955956]
 [0.         0.         4.11911912]
 [0.         0.         6.17867868]]",[-1.15585527 -1.15585361],"[[(0, 1), (2, 3)], [(0, 3), (1, 2)], [(0, 2), (1, 3)]]","[[ 0.7070467  -0.70645515 -0.02241922  0.02243799]
 [ 0.70645515  0.7070467   0.02243799  0.02241922]
 [ 0.02243799 -0.02241922  0.70645515 -0.7070467 ]
 [-0.02241922 -0.02243799  0.7070467   0.70645515]]",-1.8923132315115097,-1.885812002023647
"[[0.         0.         0.        ]
 [0.         0.         2.06156156]
 [0.         0.         4.12312312]
 [0.         0.         6.18468468]]",[-1.15722587 -1.15722468],"[[(0, 1), (2, 3)], [(0, 3), (1, 2)], [(0, 2), (1, 3)]]","[[ 0.70704836 -0.70646184 -0.02228754  0.02230604]
 [ 0.70646184  0.70704836  0.02230604  0.02228754]
 [ 0.02230604 -0.02228754  0.70646184 -0.70704836]
 [-0.02228754 -0.02230604  0.70704836  0.70646184]]",-1.8921457754303026,-1.8856780863496003
"[[0.         0.         0.        ]
 [0.         0.         2.06356356]
 [0.         0.         4.12712713]
 [0.         0.         6.19069069]]",[-1.15859281 -1.15859194],"[[(0, 1), (2, 3)], [(0, 3), (1, 2)], [(0, 2), (1, 3)]]","[[ 0.70704999 -0.70646848 -0.02215612  0.02217436]
 [ 0.70646848  0.70704999  0.02217436  0.02215612]
 [ 0.02217436 -0.02215612  0.70646848 -0.70704999]
 [-0.02215612 -0.02217436  0.70704999  0.70646848]]",-1.891979222816363,-1.8855452544598987
"[[0.         0.         0.        ]
 [0.         0.         2.06556557]
 [0.         0.         4.13113113]
 [0.         0.         6.1966967 ]]",[-1.15995766 -1.15995702],"[[(0, 1), (2, 3)], [(0, 3), (1, 2)], [(0, 2), (1, 3)]]","[[ 0.7070516  -0.70647503 -0.02202582  0.02204379]
 [ 0.70647503  0.7070516   0.02204379  0.02202582]
 [ 0.02204379 -0.02202582  0.70647503 -0.7070516 ]
 [-0.02202582 -0.02204379  0.7070516   0.70647503]]",-1.8918131101463413,-1.8854120462127946
"[[0.         0.         0.        ]
 [0.         0.         2.06756757]
 [0.         0.         4.13513514]
 [0.         0.         6.2027027 ]]",[-1.16131948 -1.1613172 ],"[[(0, 1), (2, 3)], [(0, 3), (1, 2)], [(0, 2), (1, 3)]]","[[ 0.70705341 -0.70648183 -0.02188754  0.02190524]
 [ 0.70648181  0.7070534   0.02190552  0.02188792]
 [ 0.0219053  -0.02188748  0.70648182 -0.70705342]
 [-0.02188786 -0.02190559  0.70705341  0.70648181]]",-1.8916489031138757,-1.8852814038645802
"[[0.         0.         0.        ]
 [0.         0.         2.06956957]
 [0.         0.         4.13913914]
 [0.         0.         6.20870871]]",[-1.16267685 -1.16267521],"[[(0, 1), (2, 3)], [(0, 3), (1, 2)], [(0, 2), (1, 3)]]","[[ 0.70705496 -0.70648826 -0.0217585   0.02177595]
 [ 0.70648826  0.70705496  0.02177595  0.0217585 ]
 [ 0.02177595 -0.0217585   0.70648826 -0.70705496]
 [-0.0217585  -0.02177595  0.70705496  0.70648826]]",-1.891485038332843,-1.8851505812378733
"[[0.         0.         0.        ]
 [0.         0.         2.07157157]
 [0.         0.         4.14314314]
 [0.         0.         6.21471471]]",[-1.16402888 -1.16402772],"[[(0, 1), (2, 3)], [(0, 3), (1, 2)], [(0, 2), (1, 3)]]","[[ 0.70705626 -0.70649437 -0.02163803  0.02165524]
 [ 0.70649437  0.70705626  0.02165524  0.02163803]
 [ 0.02165524 -0.02163803  0.70649437 -0.70705626]
 [-0.02163803 -0.02165524  0.70705626  0.70649437]]",-1.891322513634238,-1.885021057867906
"[[0.         0.         0.        ]
 [0.         0.         2.07357357]
 [0.         0.         4.14714715]
 [0.         0.         6.22072072]]",[-1.16537727 -1.16537643],"[[(0, 1), (2, 3)], [(0, 3), (1, 2)], [(0, 2), (1, 3)]]","[[ 0.70705776 -0.70650071 -0.02150979  0.02152675]
 [ 0.70650071  0.70705776  0.02152675  0.02150979]
 [ 0.02152675 -0.02150979  0.70650071 -0.70705776]
 [-0.02150979 -0.02152675  0.70705776  0.70650071]]",-1.8911608703404268,-1.884892581564944
"[[0.         0.         0.        ]
 [0.         0.         2.07557558]
 [0.         0.         4.15115115]
 [0.         0.         6.22672673]]",[-1.1667236  -1.16672298],"[[(0, 1), (2, 3)], [(0, 3), (1, 2)], [(0, 2), (1, 3)]]","[[ 0.70705925 -0.70650695 -0.02138264  0.02139935]
 [ 0.70650695  0.70705925  0.02139935  0.02138264]
 [ 0.02139935 -0.02138264  0.70650695 -0.70705925]
 [-0.02138264 -0.02139935  0.70705925  0.70650695]]",-1.8909996591071838,-1.8847637384008677
"[[0.         0.         0.        ]
 [0.         0.         2.07757758]
 [0.         0.         4.15515516]
 [0.         0.         6.23273273]]",[-1.1680659  -1.16806365],"[[(0, 1), (2, 3)], [(0, 3), (1, 2)], [(0, 2), (1, 3)]]","[[ 0.70706071 -0.70651319 -0.02125507  0.02127152]
 [ 0.70651318  0.70706071  0.0212718   0.02125544]
 [ 0.02127158 -0.02125501  0.70651319 -0.70706072]
 [-0.02125538 -0.02127186  0.70706071  0.70651318]]",-1.89084030136505,-1.884637390095063
"[[0.         0.         0.        ]
 [0.         0.         2.07957958]
 [0.         0.         4.15915916]
 [0.         0.         6.23873874]]",[-1.16940397 -1.16940238],"[[(0, 1), (2, 3)], [(0, 3), (1, 2)], [(0, 2), (1, 3)]]","[[ 0.70706213 -0.70651931 -0.02112966  0.0211459 ]
 [ 0.70651931  0.70706213  0.0211459   0.02112966]
 [ 0.0211459  -0.02112966  0.70651931 -0.70706213]
 [-0.02112966 -0.0211459   0.70706213  0.70651931]]",-1.8906812805804303,-1.8845108598470275
"[[0.         0.         0.        ]
 [0.         0.         2.08158158]
 [0.         0.         4.16316316]
 [0.         0.         6.24474474]]",[-1.17073809 -1.17073693],"[[(0, 1), (2, 3)], [(0, 3), (1, 2)], [(0, 2), (1, 3)]]","[[ 0.70706353 -0.70652539 -0.0210043   0.02102029]
 [ 0.70652539  0.70706353  0.02102029  0.0210043 ]
 [ 0.02102029 -0.0210043   0.70652539 -0.70706353]
 [-0.0210043  -0.02102029  0.70706353  0.70652539]]",-1.890523564671684,-1.884385587878116
"[[0.         0.         0.        ]
 [0.         0.         2.08358358]
 [0.         0.         4.16716717]
 [0.         0.         6.25075075]]",[-1.17206844 -1.17206762],"[[(0, 1), (2, 3)], [(0, 3), (1, 2)], [(0, 2), (1, 3)]]","[[ 0.70706492 -0.70653143 -0.02087919  0.02089496]
 [ 0.70653143  0.70706492  0.02089496  0.02087919]
 [ 0.02089496 -0.02087919  0.70653143 -0.70706492]
 [-0.02087919 -0.02089496  0.70706492  0.70653143]]",-1.8903667083806481,-1.8842613376681183
"[[0.         0.         0.        ]
 [0.         0.         2.08558559]
 [0.         0.         4.17117117]
 [0.         0.         6.25675676]]",[-1.17339663 -1.17339603],"[[(0, 1), (2, 3)], [(0, 3), (1, 2)], [(0, 2), (1, 3)]]","[[ 0.70706628 -0.70653738 -0.02075516  0.02077069]
 [ 0.70653738  0.70706628  0.02077069  0.02075516]
 [ 0.02077069 -0.02075516  0.70653738 -0.70706628]
 [-0.02075516 -0.02077069  0.70706628  0.70653738]]",-1.8902102761412156,-1.8841367295755769
"[[0.         0.         0.        ]
 [0.         0.         2.08758759]
 [0.         0.         4.17517518]
 [0.         0.         6.26276276]]",[-1.17472073 -1.17471852],"[[(0, 1), (2, 3)], [(0, 3), (1, 2)], [(0, 2), (1, 3)]]","[[ 0.70706763 -0.70654333 -0.02063072  0.02064601]
 [ 0.70654332  0.70706762  0.02064628  0.02063107]
 [ 0.02064607 -0.02063066  0.70654333 -0.70706763]
 [-0.02063102 -0.02064634  0.70706763  0.70654332]]",-1.8900556463132043,-1.8840145420013963
"[[0.         0.         0.        ]
 [0.         0.         2.08958959]
 [0.         0.         4.17917918]
 [0.         0.         6.26876877]]",[-1.17604058 -1.176039  ],"[[(0, 1), (2, 3)], [(0, 3), (1, 2)], [(0, 2), (1, 3)]]","[[ 0.70706893 -0.70654916 -0.02050841  0.0205235 ]
 [ 0.70654916  0.70706893  0.0205235   0.02050841]
 [ 0.0205235  -0.02050841  0.70654916 -0.70706893]
 [-0.02050841 -0.0205235   0.70706893  0.70654916]]",-1.8899013479793845,-1.8838921789133736
"[[0.         0.         0.        ]
 [0.         0.         2.09159159]
 [0.         0.         4.18318318]
 [0.         0.         6.27477477]]",[-1.17735647 -1.17735532],"[[(0, 1), (2, 3)], [(0, 3), (1, 2)], [(0, 2), (1, 3)]]","[[ 0.70707022 -0.70655496 -0.02038614  0.020401  ]
 [ 0.70655496  0.70707022  0.020401    0.02038614]
 [ 0.020401   -0.02038614  0.70655496 -0.70707022]
 [-0.02038614 -0.020401    0.70707022  0.70655496]]",-1.8897483199304788,-1.8837710343629301
"[[0.         0.         0.        ]
 [0.         0.         2.09359359]
 [0.         0.         4.18718719]
 [0.         0.         6.28078078]]",[-1.17866856 -1.17866772],"[[(0, 1), (2, 3)], [(0, 3), (1, 2)], [(0, 2), (1, 3)]]","[[ 0.70707148 -0.70656072 -0.02026413  0.02027878]
 [ 0.70656072  0.70707148  0.02027878  0.02026413]
 [ 0.02027878 -0.02026413  0.70656072 -0.70707148]
 [-0.02026413 -0.02027878  0.70707148  0.70656072]]",-1.8895961300008657,-1.8836508821090234
"[[0.         0.         0.        ]
 [0.         0.         2.0955956 ]
 [0.         0.         4.19119119]
 [0.         0.         6.28678679]]",[-1.17997842 -1.17997782],"[[(0, 1), (2, 3)], [(0, 3), (1, 2)], [(0, 2), (1, 3)]]","[[ 0.70707274 -0.70656639 -0.02014317  0.02015761]
 [ 0.70656639  0.70707274  0.02015761  0.02014317]
 [ 0.02015761 -0.02014317  0.70656639 -0.70707274]
 [-0.02014317 -0.02015761  0.70707274  0.70656639]]",-1.889444356011553,-1.8835303808127
"[[0.         0.         0.        ]
 [0.         0.         2.0975976 ]
 [0.         0.         4.1951952 ]
 [0.         0.         6.29279279]]",[-1.18128421 -1.18128201],"[[(0, 1), (2, 3)], [(0, 3), (1, 2)], [(0, 2), (1, 3)]]","[[ 0.70707397 -0.70657206 -0.02002182  0.02003603]
 [ 0.70657205  0.70707397  0.02003629  0.02002217]
 [ 0.02003608 -0.02002176  0.70657206 -0.70707398]
 [-0.02002211 -0.02003635  0.70707397  0.70657205]]",-1.8892943344198017,-1.883412228303106
"[[0.        0.        0.       ]
 [0.        0.        2.0995996]
 [0.        0.        4.1991992]
 [0.        0.        6.2987988]]",[-1.18258578 -1.18258418],"[[(0, 1), (2, 3)], [(0, 3), (1, 2)], [(0, 2), (1, 3)]]","[[ 0.70707516 -0.70657762 -0.01990257  0.01991658]
 [ 0.70657762  0.70707516  0.01991658  0.01990257]
 [ 0.01991658 -0.01990257  0.70657762 -0.70707516]
 [-0.01990257 -0.01991658  0.70707516  0.70657762]]",-1.889144638711783,-1.8832939047760706
"[[0.        0.        0.       ]
 [0.        0.        2.1016016]
 [0.        0.        4.2032032]
 [0.        0.        6.3048048]]",[-1.18388335 -1.18388223],"[[(0, 1), (2, 3)], [(0, 3), (1, 2)], [(0, 2), (1, 3)]]","[[ 0.70707634 -0.70658314 -0.01978335  0.01979716]
 [ 0.70658314  0.70707634  0.01979716  0.01978335]
 [ 0.01979716 -0.01978335  0.70658314 -0.70707634]
 [-0.01978335 -0.01979716  0.70707634  0.70658314]]",-1.8889961793215293,-1.8831767625021272
"[[0.         0.         0.        ]
 [0.         0.         2.1036036 ]
 [0.         0.         4.20720721]
 [0.         0.         6.31081081]]",[-1.18517717 -1.18517637],"[[(0, 1), (2, 3)], [(0, 3), (1, 2)], [(0, 2), (1, 3)]]","[[ 0.7070775  -0.70658863 -0.0196644   0.019678  ]
 [ 0.70658863  0.7070775   0.019678    0.0196644 ]
 [ 0.019678   -0.0196644   0.70658863 -0.7070775 ]
 [-0.0196644  -0.019678    0.7070775   0.70658863]]",-1.8888485368529306,-1.8830605834086156
"[[0.         0.         0.        ]
 [0.         0.         2.10560561]
 [0.         0.         4.21121121]
 [0.         0.         6.31681682]]",[-1.18646879 -1.18646821],"[[(0, 1), (2, 3)], [(0, 3), (1, 2)], [(0, 2), (1, 3)]]","[[ 0.70707865 -0.70659403 -0.01954647  0.01955987]
 [ 0.70659403  0.70707865  0.01955987  0.01954647]
 [ 0.01955987 -0.01954647  0.70659403 -0.70707865]
 [-0.01954647 -0.01955987  0.70707865  0.70659403]]",-1.888701302132812,-1.8829440640095552
"[[0.         0.         0.        ]
 [0.         0.         2.10760761]
 [0.         0.         4.21521522]
 [0.         0.         6.32282282]]",[-1.18775633 -1.18775418],"[[(0, 1), (2, 3)], [(0, 3), (1, 2)], [(0, 2), (1, 3)]]","[[ 0.70707978 -0.70659944 -0.01942816  0.01944136]
 [ 0.70659943  0.70707977  0.01944162  0.0194285 ]
 [ 0.01944141 -0.01942811  0.70659943 -0.70707979]
 [-0.01942845 -0.01944167  0.70707978  0.70659942]]",-1.8885557708599565,-1.882829823377853
"[[0.         0.         0.        ]
 [0.         0.         2.10960961]
 [0.         0.         4.21921922]
 [0.         0.         6.32882883]]",[-1.18903968 -1.18903813],"[[(0, 1), (2, 3)], [(0, 3), (1, 2)], [(0, 2), (1, 3)]]","[[ 0.70708087 -0.70660473 -0.01931192  0.01932493]
 [ 0.70660473  0.70708087  0.01932493  0.01931192]
 [ 0.01932493 -0.01931192  0.70660473 -0.70708087]
 [-0.01931192 -0.01932493  0.70708087  0.70660473]]",-1.88841055973428,-1.8827154161306436
"[[0.         0.         0.        ]
 [0.         0.         2.11161161]
 [0.         0.         4.22322322]
 [0.         0.         6.33483483]]",[-1.19031906 -1.19031798],"[[(0, 1), (2, 3)], [(0, 3), (1, 2)], [(0, 2), (1, 3)]]","[[ 0.70708195 -0.70660999 -0.01919571  0.01920853]
 [ 0.70660999  0.70708195  0.01920853  0.01919571]
 [ 0.01920853 -0.01919571  0.70660999 -0.70708195]
 [-0.01919571 -0.01920853  0.70708195  0.70660999]]",-1.8882665515898234,-1.8826021537317819
"[[0.         0.         0.        ]
 [0.         0.         2.11361361]
 [0.         0.         4.22722723]
 [0.         0.         6.34084084]]",[-1.19159469 -1.1915939 ],"[[(0, 1), (2, 3)], [(0, 3), (1, 2)], [(0, 2), (1, 3)]]","[[ 0.70708301 -0.70661521 -0.01907977  0.0190924 ]
 [ 0.70661521  0.70708301  0.0190924   0.01907977]
 [ 0.0190924  -0.01907977  0.70661521 -0.70708301]
 [-0.01907977 -0.0190924   0.70708301  0.70661521]]",-1.8881233394811057,-1.8824898260084901
"[[0.         0.         0.        ]
 [0.         0.         2.11561562]
 [0.         0.         4.23123123]
 [0.         0.         6.34684685]]",[-1.19286813 -1.19286754],"[[(0, 1), (2, 3)], [(0, 3), (1, 2)], [(0, 2), (1, 3)]]","[[ 0.70708406 -0.70662036 -0.01896483  0.01897727]
 [ 0.70662036  0.70708406  0.01897727  0.01896483]
 [ 0.01897727 -0.01896483  0.70662036 -0.70708406]
 [-0.01896483 -0.01897727  0.70708406  0.70662036]]",-1.8879805268690262,-1.88237716645442
"[[0.         0.         0.        ]
 [0.         0.         2.11761762]
 [0.         0.         4.23523524]
 [0.         0.         6.35285285]]",[-1.19413752 -1.19413539],"[[(0, 1), (2, 3)], [(0, 3), (1, 2)], [(0, 2), (1, 3)]]","[[ 0.70708509 -0.70662551 -0.01884953  0.01886178]
 [ 0.7066255   0.70708508  0.01886203  0.01884986]
 [ 0.01886183 -0.01884948  0.7066255  -0.70708509]
 [-0.01884981 -0.01886208  0.70708509  0.70662549]]",-1.8878393698138793,-1.8822667174562158
"[[0.         0.         0.        ]
 [0.         0.         2.11961962]
 [0.         0.         4.23923924]
 [0.         0.         6.35885886]]",[-1.19540274 -1.19540123],"[[(0, 1), (2, 3)], [(0, 3), (1, 2)], [(0, 2), (1, 3)]]","[[ 0.70708608 -0.70663054 -0.01873624  0.01874832]
 [ 0.70663054  0.70708608  0.01874832  0.01873624]
 [ 0.01874832 -0.01873624  0.70663054 -0.70708608]
 [-0.01873624 -0.01874832  0.70708608  0.70663054]]",-1.8876985270630542,-1.8821561059708198
"[[0.         0.         0.        ]
 [0.         0.         2.12162162]
 [0.         0.         4.24324324]
 [0.         0.         6.36486486]]",[-1.19666402 -1.19666295],"[[(0, 1), (2, 3)], [(0, 3), (1, 2)], [(0, 2), (1, 3)]]","[[ 0.70708707 -0.70663555 -0.018623    0.0186349 ]
 [ 0.70663555  0.70708707  0.0186349   0.018623  ]
 [ 0.0186349  -0.018623    0.70663555 -0.70708707]
 [-0.018623   -0.0186349   0.70708707  0.70663555]]",-1.8875588545930149,-1.8820466039274164
"[[0.         0.         0.        ]
 [0.         0.         2.12362362]
 [0.         0.         4.24724725]
 [0.         0.         6.37087087]]",[-1.19792158 -1.19792082],"[[(0, 1), (2, 3)], [(0, 3), (1, 2)], [(0, 2), (1, 3)]]","[[ 0.70708803 -0.70664053 -0.01851002  0.01852174]
 [ 0.70664053  0.70708803  0.01852174  0.01851002]
 [ 0.01852174 -0.01851002  0.70664053 -0.70708803]
 [-0.01851002 -0.01852174  0.70708803  0.70664053]]",-1.8874199575942954,-1.881938008771673
"[[0.         0.         0.        ]
 [0.         0.         2.12562563]
 [0.         0.         4.25125125]
 [0.         0.         6.37687688]]",[-1.19917694 -1.1991764 ],"[[(0, 1), (2, 3)], [(0, 3), (1, 2)], [(0, 2), (1, 3)]]","[[ 0.70708899 -0.70664543 -0.01839802  0.01840957]
 [ 0.70664543  0.70708899  0.01840957  0.01839802]
 [ 0.01840957 -0.01839802  0.70664543 -0.70708899]
 [-0.01839802 -0.01840957  0.70708899  0.70664543]]",-1.887281451799529,-1.8818290900396435
"[[0.         0.         0.        ]
 [0.         0.         2.12762763]
 [0.         0.         4.25525526]
 [0.         0.         6.38288288]]",[-1.20042827 -1.2004262 ],"[[(0, 1), (2, 3)], [(0, 3), (1, 2)], [(0, 2), (1, 3)]]","[[ 0.70708993 -0.70665033 -0.0182857   0.01829709]
 [ 0.70665032  0.70708992  0.01829728  0.01828596]
 [ 0.01829711 -0.01828568  0.70665032 -0.70708993]
 [-0.01828594 -0.0182973   0.70708993  0.70665032]]",-1.887144554726534,-1.8817223152643208
"[[0.         0.         0.        ]
 [0.         0.         2.12962963]
 [0.         0.         4.25925926]
 [0.         0.         6.38888889]]",[-1.20167546 -1.20167399],"[[(0, 1), (2, 3)], [(0, 3), (1, 2)], [(0, 2), (1, 3)]]","[[ 0.70709083 -0.70665513 -0.01817531  0.01818652]
 [ 0.70665513  0.70709083  0.01818652  0.01817531]
 [ 0.01818652 -0.01817531  0.70665513 -0.70709083]
 [-0.01817531 -0.01818652  0.70709083  0.70665513]]",-1.887007966027367,-1.881615382018963
"[[0.         0.         0.        ]
 [0.         0.         2.13163163]
 [0.         0.         4.26326326]
 [0.         0.         6.39489489]]",[-1.20291875 -1.2029177 ],"[[(0, 1), (2, 3)], [(0, 3), (1, 2)], [(0, 2), (1, 3)]]","[[ 0.70709173 -0.70665989 -0.01806498  0.01807602]
 [ 0.70665989  0.70709173  0.01807602  0.01806498]
 [ 0.01807602 -0.01806498  0.70665989 -0.70709173]
 [-0.01806498 -0.01807602  0.70709173  0.70665989]]",-1.8868725155488146,-1.8815095237220665
"[[0.         0.         0.        ]
 [0.         0.         2.13363363]
 [0.         0.         4.26726727]
 [0.         0.         6.4009009 ]]",[-1.20415833 -1.20415758],"[[(0, 1), (2, 3)], [(0, 3), (1, 2)], [(0, 2), (1, 3)]]","[[ 0.7070926  -0.70666463 -0.01795492  0.0179658 ]
 [ 0.70666463  0.7070926   0.0179658   0.01795492]
 [ 0.0179658  -0.01795492  0.70666463 -0.7070926 ]
 [-0.01795492 -0.0179658   0.7070926   0.70666463]]",-1.8867378203073901,-1.881404545121399
"[[0.         0.         0.        ]
 [0.         0.         2.13563564]
 [0.         0.         4.27127127]
 [0.         0.         6.40690691]]",[-1.20539569 -1.20539516],"[[(0, 1), (2, 3)], [(0, 3), (1, 2)], [(0, 2), (1, 3)]]","[[ 0.70709347 -0.7066693  -0.01784582  0.01785653]
 [ 0.7066693   0.70709347  0.01785653  0.01784582]
 [ 0.01785653 -0.01784582  0.7066693  -0.70709347]
 [-0.01784582 -0.01785653  0.70709347  0.7066693 ]]",-1.886603507954299,-1.8812992509634445
"[[0.         0.         0.        ]
 [0.         0.         2.13763764]
 [0.         0.         4.27527528]
 [0.         0.         6.41291291]]",[-1.20662908 -1.20662704],"[[(0, 1), (2, 3)], [(0, 3), (1, 2)], [(0, 2), (1, 3)]]","[[ 0.70709432 -0.70667396 -0.01773641  0.01774697]
 [ 0.70667395  0.70709432  0.01774716  0.01773666]
 [ 0.01774699 -0.01773639  0.70667395 -0.70709433]
 [-0.01773664 -0.01774718  0.70709433  0.70667394]]",-1.8864707585370426,-1.8811960359478768
"[[0.         0.         0.        ]
 [0.         0.         2.13963964]
 [0.         0.         4.27927928]
 [0.         0.         6.41891892]]",[-1.20785838 -1.20785692],"[[(0, 1), (2, 3)], [(0, 3), (1, 2)], [(0, 2), (1, 3)]]","[[ 0.70709515 -0.70667852 -0.01762888  0.01763928]
 [ 0.70667852  0.70709515  0.01763928  0.01762888]
 [ 0.01763928 -0.01762888  0.70667852 -0.70709515]
 [-0.01762888 -0.01763928  0.70709515  0.70667852]]",-1.8863383114928984,-1.8810926663766336
"[[0.         0.         0.        ]
 [0.         0.         2.14164164]
 [0.         0.         4.28328328]
 [0.         0.         6.42492492]]",[-1.20908378 -1.20908274],"[[(0, 1), (2, 3)], [(0, 3), (1, 2)], [(0, 2), (1, 3)]]","[[ 0.70709596 -0.70668306 -0.01752142  0.01753166]
 [ 0.70668306  0.70709596  0.01753166  0.01752142]
 [ 0.01753166 -0.01752142  0.70668306 -0.70709596]
 [-0.01752142 -0.01753166  0.70709596  0.70668306]]",-1.8862069712525267,-1.8809903381142303
"[[0.         0.         0.        ]
 [0.         0.         2.14364364]
 [0.         0.         4.28728729]
 [0.         0.         6.43093093]]",[-1.2103055  -1.21030476],"[[(0, 1), (2, 3)], [(0, 3), (1, 2)], [(0, 2), (1, 3)]]","[[ 0.70709675 -0.70668757 -0.01741424  0.01742432]
 [ 0.70668757  0.70709675  0.01742432  0.01741424]
 [ 0.01742432 -0.01741424  0.70668757 -0.70709675]
 [-0.01741424 -0.01742432  0.70709675  0.70668757]]",-1.886076366352919,-1.880888862999171
