geometry,target,edges,coeff,fci,energy
"[[0.         0.         0.        ]
 [2.90451119 3.89280864 1.81646674]
 [3.24488715 1.82889316 3.34724494]
 [0.40924661 1.75931268 1.95485925]]",[-1.42682625 -1.41160657],"[[(0, 3), (1, 2)], [(0, 1), (2, 3)], [(0, 2), (1, 3)]]","[[ 7.07116958e-01 -2.14220428e-03 -2.78796277e-04 -7.07093304e-01]
 [-4.83112252e-04  7.07102583e-01 -7.07106921e-01 -2.34655915e-03]
 [ 1.13022650e-04  7.07103271e-01  7.07106515e-01 -2.30800953e-03]
 [ 7.07096430e-01  2.51235918e-03 -3.17339311e-04  7.07112598e-01]]",-1.8699961565072944,-1.8698259787188132
"[[0.         0.         0.        ]
 [0.33396925 0.91231299 0.03092426]
 [0.336019   2.20125215 2.86066413]
 [1.28842914 4.55982114 5.02848634]]",[-0.33641816 -1.53241053],"[[(0, 1), (2, 3)], [(0, 3), (1, 2)], [(0, 2), (1, 3)]]","[[ 7.07086089e-01 -7.07038208e-01 -7.86663554e-03  8.02188347e-03]
 [ 7.07078287e-01  7.07135045e-01 -3.09907336e-04  4.78279009e-04]
 [ 8.33863258e-03 -7.54985781e-03  7.07059955e-01 -7.07064132e-01]
 [-1.61779515e-04 -6.59505935e-06  7.07109779e-01  7.07103765e-01]]",-2.040190771183568,-2.0401745732756362
"[[0.         0.         0.        ]
 [1.43128319 2.16529895 0.49604646]
 [0.67514143 3.68025929 0.80507201]
 [3.05932588 5.32278608 4.41249417]]",[-1.57131991 -0.91811553],"[[(0, 3), (1, 2)], [(0, 1), (2, 3)], [(0, 2), (1, 3)]]","[[ 7.06963301e-01  1.36444392e-02  1.48483916e-02 -7.06962691e-01]
 [ 3.93506801e-04  7.07019381e-01 -7.07193592e-01 -8.14200735e-04]
 [-1.42590985e-02  7.07062497e-01  7.06863996e-01  1.42335733e-02]
 [ 7.07106367e-01  2.23076869e-04 -1.97621011e-04  7.07107132e-01]]",-1.902159137241635,-1.9016172444994717
"[[0.         0.         0.        ]
 [2.29958742 1.9785999  1.83505955]
 [2.49284456 1.5986136  2.3957358 ]
 [2.37561745 3.03511363 5.60425198]]",[-1.56971319 -0.21171447],"[[(0, 3), (1, 2)], [(0, 1), (2, 3)], [(0, 2), (1, 3)]]","[[ 0.70709932  0.00332217  0.00218101 -0.70710308]
 [-0.00370416  0.70709848 -0.70710073 -0.002563  ]
 [-0.00279996  0.70710012  0.70710274  0.00270322]
 [ 0.707099    0.00318196 -0.00308521  0.70710067]]",-2.0696046429844523,-2.0696019815478888
"[[0.         0.         0.        ]
 [3.6068764  3.50685117 1.39336737]
 [4.97712376 5.35489615 4.74914536]
 [1.53652511 3.04111933 3.70488535]]",[-1.57124283 -1.51428128],"[[(0, 2), (1, 3)], [(0, 3), (1, 2)], [(0, 1), (2, 3)]]","[[ 7.07106753e-01  1.13566522e-05 -7.07106809e-01 -2.87816645e-06]
 [-5.12403601e-05  7.07106660e-01 -3.70055395e-05 -7.07106900e-01]
 [ 7.07106803e-01  1.15880984e-04  7.07106749e-01  2.76350604e-05]
 [-7.59972764e-05  7.07106893e-01 -6.75187827e-05  7.07106662e-01]]",-1.8666028327669255,-1.8665995224477112
"[[0.         0.         0.        ]
 [3.58699172 0.80624277 2.89180331]
 [2.03407574 1.4050977  0.85660359]
 [1.55378331 0.15688106 2.76775801]]",[-1.41709231 -1.2237319 ],"[[(0, 2), (1, 3)], [(0, 1), (2, 3)], [(0, 3), (1, 2)]]","[[ 0.70725969 -0.00647057 -0.70690361 -0.00539869]
 [-0.0133544   0.70700713 -0.01443373 -0.70693299]
 [ 0.70682725  0.02062021  0.70704928 -0.00716613]
 [-0.00078783  0.70687613 -0.01265967  0.70722362]]",-1.876873244450907,-1.8739461098343266
"[[0.         0.         0.        ]
 [1.2722948  1.55627929 0.90214207]
 [1.83831757 3.44347442 0.24819747]
 [0.72318178 2.66373321 1.46936496]]",[-1.63541032 -0.5769826 ],"[[(0, 2), (1, 3)], [(0, 1), (2, 3)], [(0, 3), (1, 2)]]","[[ 0.70399033  0.04563656 -0.70737487  0.04399685]
 [-0.07888535  0.70113791 -0.07708824 -0.70444314]
 [ 0.70068779  0.11812548  0.70260629 -0.03778081]
 [-0.08491961  0.70169032  0.00475414  0.70738727]]",-1.9461201719398886,-1.9390715993943524
"[[0.         0.         0.        ]
 [2.30469245 0.58910456 0.21305577]
 [1.99547795 1.83070905 3.58092818]
 [4.6171313  1.74870658 3.97188904]]",[-1.34136408 -1.42668477],"[[(0, 1), (2, 3)], [(0, 3), (1, 2)], [(0, 2), (1, 3)]]","[[ 7.07107462e-01 -7.07105208e-01 -8.15933807e-04  7.72194505e-04]
 [ 7.07105458e-01  7.07107752e-01  4.66905013e-04  5.29812722e-04]
 [ 8.25523705e-04 -7.62604096e-04  7.07099704e-01 -7.07112965e-01]
 [-4.76480641e-04 -5.20236434e-04  7.07113234e-01  7.07099977e-01]]",-1.8722724133164954,-1.8722544621426174
"[[0.         0.         0.        ]
 [3.00116487 0.012938   3.11852792]
 [0.06959968 3.74784648 1.74351303]
 [5.45155767 0.72365649 3.66602153]]",[-1.56494438 -1.41481909],"[[(0, 2), (1, 3)], [(0, 1), (2, 3)], [(0, 3), (1, 2)]]","[[ 7.07106872e-01  1.00331028e-04 -7.07106675e-01  1.08023993e-04]
 [ 8.20162303e-06  7.07106833e-01  5.08673917e-07 -7.07106729e-01]
 [ 7.07106679e-01  1.78771465e-05  7.07106883e-01  2.65874456e-05]
 [-1.26409819e-04  7.07106722e-01  8.19451964e-05  7.07106825e-01]]",-1.8682966703864716,-1.8682958766586424
"[[0.         0.         0.        ]
 [3.46319327 1.66877335 2.67675468]
 [6.4703634  1.93575472 3.7395122 ]
 [3.30528312 1.83521186 2.09715551]]",[-1.570121  -0.1820593],"[[(0, 2), (1, 3)], [(0, 3), (1, 2)], [(0, 1), (2, 3)]]","[[ 7.07107935e-01  4.96852337e-04 -7.07105271e-01 -5.06280458e-04]
 [-5.68332005e-04  7.07094671e-01  4.34800693e-04 -7.07118529e-01]
 [ 7.07082588e-01  5.75123709e-03  7.07085271e-01  5.61752018e-03]
 [-5.67966319e-03  7.07095327e-01 -5.68909626e-03  7.07072538e-01]]",-2.0568400996421037,-2.056836568792823
"[[0.         0.         0.        ]
 [2.82288832 2.94744797 1.17951107]
 [3.10219743 2.11396831 3.01476485]
 [3.81491183 2.28904567 4.55762644]]",[-1.56575081 -0.88791995],"[[(0, 1), (2, 3)], [(0, 3), (1, 2)], [(0, 2), (1, 3)]]","[[ 7.07103172e-01 -7.07110298e-01 -1.48183410e-04  3.31312357e-04]
 [ 7.05860825e-01  7.05867449e-01  3.73355550e-02  4.60184480e-02]
 [ 4.63172697e-03  4.15200842e-03  7.06366768e-01 -7.07818689e-01]
 [-4.17630000e-02 -4.15804366e-02  7.06860681e-01  7.04893535e-01]]",-1.903323434164557,-1.8977511369224986
"[[0.         0.         0.        ]
 [1.82925564 1.29152298 3.40651272]
 [3.84422289 0.48622411 3.92619872]
 [5.48685007 3.1611347  6.72521735]]",[-1.57171099 -1.26936957],"[[(0, 3), (1, 2)], [(0, 1), (2, 3)], [(0, 2), (1, 3)]]","[[ 7.07106608e-01  3.54366742e-04  3.77606449e-04 -7.07106765e-01]
 [-2.61221421e-04  7.07106698e-01 -7.07106758e-01 -2.84461100e-04]
 [-3.68747028e-04  7.07106721e-01  7.07106652e-01  3.63226161e-04]
 [ 7.07106810e-01  2.75601722e-04 -2.70080797e-04  7.07106647e-01]]",-1.8735872736994834,-1.8735838978783057
"[[0.         0.         0.        ]
 [3.13284647 2.07908745 2.73429434]
 [2.41478607 3.53437974 1.87036976]
 [5.7938497  3.99657366 4.53269564]]",[-1.57143562 -1.01487165],"[[(0, 3), (1, 2)], [(0, 2), (1, 3)], [(0, 1), (2, 3)]]","[[ 7.07106342e-01  3.01867300e-04  8.65376757e-06 -7.07107156e-01]
 [-3.90161533e-04  7.07105861e-01 -7.07107587e-01 -9.69481095e-05]
 [-1.54249106e-03  7.07105756e-01  7.07105051e-01 -1.23196884e-03]
 [ 7.07105430e-01  1.63078586e-03  1.14367373e-03  7.07105327e-01]]",-1.89187104149403,-1.8918630645936827
"[[0.         0.         0.        ]
 [3.42366027 1.0819323  2.23352878]
 [2.27666338 3.76329371 1.92866724]
 [3.48567679 0.90447202 3.29135506]]",[-1.56945903 -0.39688382],"[[(0, 2), (1, 3)], [(0, 3), (1, 2)], [(0, 1), (2, 3)]]","[[ 7.07100144e-01  6.95450970e-04 -7.07112667e-01  7.60252921e-04]
 [-1.68068788e-03  7.07045734e-01 -1.74558074e-03 -7.07163672e-01]
 [ 7.07011370e-01  1.28805499e-02  7.07021681e-01  9.45284561e-03]
 [-1.18946660e-02  7.07050166e-01 -1.04389488e-02  7.06986285e-01]]",-2.0179720113977115,-2.0179277726630445
"[[0.         0.         0.        ]
 [3.39888015 1.13689549 1.43837065]
 [0.42553475 0.24424191 2.47974322]
 [3.52517999 1.31209482 3.18135544]]",[-1.38895571 -0.94792158],"[[(0, 2), (1, 3)], [(0, 3), (1, 2)], [(0, 1), (2, 3)]]","[[ 0.70715583 -0.00078118 -0.70705601  0.00134915]
 [-0.0018396   0.70706609 -0.00397035 -0.70713393]
 [ 0.70704327  0.00675141  0.70713743  0.00094104]
 [-0.00413003  0.70711481 -0.00356267  0.70707772]]",-1.901460895852593,-1.9013831611567313
"[[0.         0.         0.        ]
 [0.98904291 3.52762228 1.19464383]
 [0.71927291 1.56726955 2.75671929]
 [2.52402705 2.77845914 4.27540971]]",[-1.57492588 -1.38810637],"[[(0, 3), (1, 2)], [(0, 1), (2, 3)], [(0, 2), (1, 3)]]","[[ 7.07095037e-01  1.79126570e-03 -9.13610474e-04 -7.07115666e-01]
 [-5.53832303e-03  7.07105484e-01 -7.07080712e-01 -2.83335624e-03]
 [-1.12887181e-03  7.07088998e-01  7.07123619e-01 -2.51261486e-04]
 [ 7.07095935e-01  4.87599513e-03 -3.49567848e-03  7.07092175e-01]]",-1.8691199694533358,-1.867898515901118
"[[0.         0.         0.        ]
 [1.30215034 2.82875605 0.91738818]
 [1.47570735 4.58635479 1.24233574]
 [1.53192399 7.52635742 1.49967874]]",[-1.57302882 -0.97874689],"[[(0, 3), (1, 2)], [(0, 1), (2, 3)], [(0, 2), (1, 3)]]","[[ 0.70710012  0.00372748  0.00457627 -0.70708881]
 [-0.00693428  0.70709275 -0.70704398 -0.00778287]
 [-0.00335143  0.70708058  0.7071077   0.00495235]
 [ 0.7070715   0.00655832 -0.00815886  0.70706458]]",-1.8952786838699947,-1.89503217081784
"[[0.         0.         0.        ]
 [3.03264265 3.11734237 1.89682558]
 [3.750755   3.39618808 2.46709732]
 [4.80291993 3.63238453 2.61813307]]",[-1.56926231 -0.19634314],"[[(0, 3), (1, 2)], [(0, 1), (2, 3)], [(0, 2), (1, 3)]]","[[ 7.07107651e-01  3.71634626e-05  1.10944110e-04 -7.07105902e-01]
 [-3.27771467e-01  6.42308255e-01 -6.10352893e-01 -3.27834283e-01]
 [ 1.39808390e-02  6.96209997e-01  7.17562902e-01  1.41300491e-02]
 [ 6.26393784e-01  3.20517933e-01 -3.35518725e-01  6.26359535e-01]]",-2.031574858238721,-2.0051835736999806
"[[0.         0.         0.        ]
 [1.04086445 1.80282731 2.45209329]
 [2.13549301 3.58397446 3.83707083]
 [1.72142716 3.04149304 3.39726258]]",[-1.52033593 -0.24025911],"[[(0, 1), (2, 3)], [(0, 2), (1, 3)], [(0, 3), (1, 2)]]","[[ 7.07141242e-01 -7.07070137e-01 -1.75573096e-03  6.24273958e-05]
 [ 7.00510393e-01  7.00365442e-01  8.28646727e-02 -1.09118666e-01]
 [-9.50211877e-02 -9.68419261e-02  7.04637619e-01 -6.96475729e-01]
 [ 1.44023623e-02  1.27165587e-02  7.04710004e-01  7.09235272e-01]]",-2.0610789289670137,-2.0593388568733717
"[[0.         0.         0.        ]
 [0.57005111 3.71340558 2.12052744]
 [2.64254058 3.3466988  1.39649175]
 [4.22538108 6.30992492 4.17196293]]",[-1.57147558 -1.26652167],"[[(0, 3), (1, 2)], [(0, 1), (2, 3)], [(0, 2), (1, 3)]]","[[ 7.07106758e-01  3.43273037e-04  7.76036993e-05 -7.07106716e-01]
 [-3.24581191e-04  7.07106709e-01 -7.07106777e-01 -5.89118827e-05]
 [-2.47122618e-04  7.07106734e-01  7.07106764e-01  1.73754117e-04]
 [ 7.07106686e-01  2.28430764e-04 -1.55062294e-04  7.07106822e-01]]",-1.8737234699306307,-1.8737218814433998
"[[0.         0.         0.        ]
 [0.26983431 3.10441155 2.06134103]
 [2.4229281  3.89946533 4.64036702]
 [4.5987321  7.75142843 7.92426867]]",[-1.57131837 -1.54154906],"[[(0, 3), (1, 2)], [(0, 1), (2, 3)], [(0, 2), (1, 3)]]","[[ 7.07106779e-01  7.44407635e-05  7.49847823e-05 -7.07106776e-01]
 [-1.95964309e-06  7.07106738e-01 -7.07106824e-01 -2.50367105e-06]
 [-7.47022134e-05  7.07106820e-01  7.07106734e-01  7.47233324e-05]
 [ 7.07106780e-01  2.22109732e-06 -2.24221683e-06  7.07106782e-01]]",-1.8664069347796612,-1.8663942858773601
"[[0.         0.         0.        ]
 [1.7133182  2.17531323 2.60874433]
 [1.96290954 2.36354288 4.89086789]
 [3.0612193  2.42473926 6.58094573]]",[-1.55834524 -1.14049911],"[[(0, 1), (2, 3)], [(0, 3), (1, 2)], [(0, 2), (1, 3)]]","[[ 7.07107163e-01 -7.07106136e-01 -4.53285260e-04  4.08422277e-04]
 [ 7.06895310e-01  7.06897017e-01  1.57419395e-02  1.86499490e-02]
 [ 1.89022984e-03  1.02853920e-03  7.06901649e-01 -7.07308580e-01]
 [-1.71729056e-02 -1.72180714e-02  7.07136510e-01  7.06658747e-01]]",-1.8809548283459314,-1.8780704900906595
"[[0.         0.         0.        ]
 [1.23696647 0.00991532 1.98519466]
 [4.22678    0.31796024 4.46324557]
 [0.81938449 0.66665495 0.11382704]]",[-0.38375115 -1.559151  ],"[[(0, 3), (1, 2)], [(0, 2), (1, 3)], [(0, 1), (2, 3)]]","[[ 7.05067519e-01 -5.36349864e-02  5.40262731e-02 -7.05042016e-01]
 [ 7.39532195e-02  7.04744680e-01 -7.04792606e-01 -3.36636336e-02]
 [-4.38165457e-04  7.07152482e-01  7.07060939e-01 -5.27381539e-05]
 [ 7.05273368e-01 -1.98391179e-02  2.03315797e-02  7.08366087e-01]]",-2.0160847390484866,-2.0150400269523074
"[[0.         0.         0.        ]
 [3.77621644 1.38290792 2.88668326]
 [3.44529292 0.10149002 3.8905319 ]
 [2.96106187 1.0437744  3.09621399]]",[-1.57004032 -0.26481783],"[[(0, 2), (1, 3)], [(0, 1), (2, 3)], [(0, 3), (1, 2)]]","[[ 7.07078267e-01  3.23360252e-04 -7.07135038e-01 -5.07697627e-04]
 [-1.76334383e-01  6.85661655e-01 -1.75515539e-01 -6.84082287e-01]
 [ 6.83124085e-01  2.25125501e-01  6.83262470e-01 -1.25747330e-01]
 [-4.78329824e-02  6.92232981e-01 -4.80284420e-02  7.18483664e-01]]",-2.014903880855316,-2.007843434723486
"[[0.         0.         0.        ]
 [2.13130221 0.82695191 2.35848515]
 [2.55425047 2.63436477 3.13133139]
 [5.23888588 4.1547533  5.33925853]]",[-1.57088103 -1.14010078],"[[(0, 3), (1, 2)], [(0, 1), (2, 3)], [(0, 2), (1, 3)]]","[[ 0.70710096  0.00269201  0.00302024 -0.70710103]
 [-0.00080839  0.70710305 -0.70710914 -0.00113665]
 [-0.00279112  0.70710481  0.70709721  0.00292114]
 [ 0.70710663  0.0009075  -0.00103753  0.70710558]]",-1.8812729948165963,-1.8812074209463145
"[[0.         0.         0.        ]
 [2.38617867 0.49239428 3.55396094]
 [5.27079724 0.88052911 5.36385912]
 [8.20367061 3.48107041 8.60719131]]",[-1.57132125 -1.53994008],"[[(0, 3), (1, 2)], [(0, 1), (2, 3)], [(0, 2), (1, 3)]]","[[ 0.70710678  0.          0.         -0.70710678]
 [ 0.          0.70710678 -0.70710678  0.        ]
 [ 0.          0.70710678  0.70710678  0.        ]
 [ 0.70710678  0.          0.          0.70710678]]",-1.8664144835808156,-1.8664135838685592
"[[0.         0.         0.        ]
 [2.37833397 0.191598   3.85377042]
 [2.74926339 3.34282072 1.93360672]
 [3.89653421 4.53208143 3.98687964]]",[-1.57011385 -1.42221956],"[[(0, 1), (2, 3)], [(0, 3), (1, 2)], [(0, 2), (1, 3)]]","[[ 7.07106742e-01 -7.07106818e-01  3.26127361e-05  3.78787524e-05]
 [ 7.07106675e-01  7.07106640e-01  4.58294687e-04  3.73471695e-04]
 [-3.97783948e-05 -4.50444226e-05  7.07106619e-01 -7.07106941e-01]
 [-4.51128959e-04 -3.80637439e-04  7.07106794e-01  7.07106522e-01]]",-1.868116662027528,-1.868104468550958
"[[0.         0.         0.        ]
 [2.82383675 0.43243515 0.90197032]
 [3.33208087 1.68414176 2.08427494]
 [3.57521239 3.29019127 0.01386318]]",[-1.57361069 -0.98035772],"[[(0, 3), (1, 2)], [(0, 1), (2, 3)], [(0, 2), (1, 3)]]","[[ 0.70705072  0.00647765  0.00718129 -0.70709671]
 [-0.01296419  0.70697666 -0.70698596 -0.01366697]
 [-0.01139778  0.70698104  0.70713703  0.00226126]
 [ 0.70695212  0.01788433 -0.00874635  0.70698115]]",-1.8949397156200192,-1.8941190094402
"[[0.         0.         0.        ]
 [1.13301714 3.76290274 2.62882294]
 [3.59592315 5.94077606 4.91559231]
 [2.23897563 6.04362464 5.22055135]]",[-1.56870298 -0.63572635],"[[(0, 1), (2, 3)], [(0, 2), (1, 3)], [(0, 3), (1, 2)]]","[[ 7.07112511e-01 -7.07101051e-01 -5.64074792e-06 -1.96993658e-06]
 [ 7.07095971e-01  7.07107410e-01  3.31872247e-03 -1.83982539e-03]
 [-2.57741865e-03 -2.58113124e-03  7.07101719e-01 -7.07102435e-01]
 [-7.35633570e-04 -7.43256223e-04  7.07104055e-01  7.07108734e-01]]",-1.9496364285579344,-1.949629781478522
"[[0.         0.         0.        ]
 [2.74142042 1.37637881 3.01423467]
 [3.1095644  3.48282124 1.66369488]
 [3.20476525 5.32589021 4.67029384]]",[-1.57136098 -1.39089982],"[[(0, 3), (1, 2)], [(0, 1), (2, 3)], [(0, 2), (1, 3)]]","[[ 7.07106642e-01  1.55227444e-04  1.11157474e-04 -7.07106894e-01]
 [-7.65262229e-04  7.07106716e-01 -7.07106064e-01 -7.21191895e-04]
 [-2.42293232e-04  7.07106315e-01  7.07107205e-01  2.40916931e-05]
 [ 7.07106464e-01  8.52328200e-04 -6.34125811e-04  7.07106300e-01]]",-1.8689333497093124,-1.8689070997090145
"[[0.         0.         0.        ]
 [3.78309892 0.78749337 0.23623949]
 [1.07534564 0.41267202 1.51738233]
 [3.85523541 1.26206118 2.12027473]]",[-1.06718378 -1.09215721],"[[(0, 2), (1, 3)], [(0, 1), (2, 3)], [(0, 3), (1, 2)]]","[[ 7.07278170e-01 -9.58629601e-03 -7.06870288e-01  2.99723656e-04]
 [ 3.65739736e-04  7.06935038e-01 -9.52109288e-03 -7.07214300e-01]
 [ 7.06935231e-01  9.41502527e-03  7.07215576e-01  2.55792855e-04]
 [-1.89760640e-04  7.07150841e-01 -9.48019261e-03  7.06999136e-01]]",-1.9054410653720988,-1.9051837135874066
"[[0.         0.         0.        ]
 [0.3931986  1.52496221 3.40685604]
 [2.51386401 3.04185688 1.24075609]
 [5.05462721 4.38713031 3.51771414]]",[-1.57124165 -1.53723162],"[[(0, 3), (1, 2)], [(0, 1), (2, 3)], [(0, 2), (1, 3)]]","[[ 7.07106653e-01  1.24512976e-04  5.10808572e-05 -7.07106896e-01]
 [-1.38740265e-04  7.07106810e-01 -7.07106736e-01 -6.53081020e-05]
 [-8.87688687e-05  7.07106734e-01  7.07106817e-01  8.68249605e-05]
 [ 7.07106890e-01  1.02996164e-04 -1.01052215e-04  7.07106658e-01]]",-1.8664339666377376,-1.8664003101790563
"[[0.         0.         0.        ]
 [2.46126175 2.40312742 2.36197177]
 [6.25580293 5.27424252 6.2490857 ]
 [6.07735951 6.30025322 5.7043465 ]]",[-1.56426702 -0.46454212],"[[(0, 1), (2, 3)], [(0, 3), (1, 2)], [(0, 2), (1, 3)]]","[[ 0.70710678 -0.70710678  0.          0.        ]
 [ 0.70710678  0.70710678  0.          0.        ]
 [ 0.          0.          0.70710678 -0.70710678]
 [ 0.          0.          0.70710678  0.70710678]]",-1.9954203473534793,-1.9954202619709576
"[[0.         0.         0.        ]
 [3.38713367 3.97438233 0.10210934]
 [3.83187202 5.8068942  2.60785266]
 [7.3202793  4.72245025 0.42264706]]",[-1.57124245 -1.51406804],"[[(0, 3), (1, 2)], [(0, 2), (1, 3)], [(0, 1), (2, 3)]]","[[ 7.07106752e-01  4.87167909e-06  3.62298249e-06 -7.07106810e-01]
 [-4.69035133e-05  7.07106629e-01 -7.07106931e-01 -4.56548147e-05]
 [-8.53664619e-05  7.07106922e-01  7.07106631e-01 -7.68717936e-05]
 [ 7.07106803e-01  1.27398299e-04  3.48399371e-05  7.07106747e-01]]",-1.8666047658644256,-1.8666007604540045
"[[0.         0.         0.        ]
 [0.43740155 2.58888601 3.52529285]
 [1.56502264 4.14750741 6.69511217]
 [2.61906663 5.55954557 8.19260142]]",[-1.56505455 -1.3107526 ],"[[(0, 1), (2, 3)], [(0, 3), (1, 2)], [(0, 2), (1, 3)]]","[[ 7.07105909e-01 -7.07107653e-01 -1.44997236e-05  1.51510062e-05]
 [ 7.07107293e-01  7.07105551e-01  6.75638388e-04  7.48180833e-04]
 [ 5.10969238e-05  2.14461044e-05  7.07106491e-01 -7.07107070e-01]
 [-7.12236106e-04 -7.11583082e-04  7.07106749e-01  7.07106097e-01]]",-1.8718479548812592,-1.871834826785151
"[[0.         0.         0.        ]
 [2.40927008 1.88345969 2.68420703]
 [2.53878841 4.786392   6.29374822]
 [1.44329134 1.83825928 0.78932649]]",[-1.57084942 -1.20975805],"[[(0, 2), (1, 3)], [(0, 3), (1, 2)], [(0, 1), (2, 3)]]","[[ 7.07018966e-01  1.05932522e-02 -7.07020978e-01 -1.15456459e-02]
 [-1.10629848e-02  7.07119919e-01  1.10757836e-02 -7.06920333e-01]
 [ 7.07107955e-01  1.07071575e-04  7.07105589e-01  1.19866965e-04]
 [ 3.64229679e-04  7.07014279e-01 -5.91171435e-04  7.07198930e-01]]",-1.8764485461629237,-1.874821581319496
"[[0.         0.         0.        ]
 [2.88821104 3.17744766 0.04946989]
 [2.65441369 3.01052437 2.80140587]
 [6.16499639 5.35092775 3.60748898]]",[-1.5713833  -1.45450296],"[[(0, 3), (1, 2)], [(0, 1), (2, 3)], [(0, 2), (1, 3)]]","[[ 7.07106785e-01  1.04572407e-04  6.87402947e-05 -7.07106766e-01]
 [-1.03820663e-04  7.07106800e-01 -7.07106752e-01 -6.79885474e-05]
 [-9.13558588e-05  7.07106749e-01  7.07106803e-01  8.19568414e-05]
 [ 7.07106763e-01  9.06041153e-05 -8.12050945e-05  7.07106789e-01]]",-1.8674418913219102,-1.8674401231853088
"[[0.         0.         0.        ]
 [3.64299429 1.58458772 0.01252341]
 [6.91281562 5.31122154 3.72657795]
 [8.17773633 8.43520706 6.39359438]]",[-1.56131847 -1.5664106 ],"[[(0, 1), (2, 3)], [(0, 3), (1, 2)], [(0, 2), (1, 3)]]","[[ 0.70710678 -0.70710678  0.          0.        ]
 [ 0.70710678  0.70710678  0.          0.        ]
 [ 0.          0.          0.70710678 -0.70710678]
 [ 0.          0.          0.70710678  0.70710678]]",-1.8663380347536953,-1.8663382965425384
"[[0.         0.         0.        ]
 [2.93632293 2.34195748 3.99490593]
 [6.55820478 2.59341891 5.96138245]
 [1.85500524 0.4509346  2.04556763]]",[-1.46058611 -1.56575766],"[[(0, 3), (1, 2)], [(0, 2), (1, 3)], [(0, 1), (2, 3)]]","[[ 7.07110330e-01 -1.46903952e-03  1.47045124e-03 -7.07100178e-01]
 [ 1.43359344e-03  7.07104388e-01 -7.07106117e-01 -1.50589785e-03]
 [-6.53526112e-05  7.07107641e-01  7.07105916e-01 -6.39453993e-05]
 [ 7.07101776e-01  1.00811713e-04  2.84861994e-05  7.07111778e-01]]",-1.8673912135477857,-1.8669729263393187
"[[0.         0.         0.        ]
 [0.72777762 1.19665119 3.98594975]
 [3.76546772 1.48123935 6.13740994]
 [1.08522346 3.14805647 7.55637877]]",[-1.56685462 -1.54180724],"[[(0, 1), (2, 3)], [(0, 3), (1, 2)], [(0, 2), (1, 3)]]","[[ 7.07106798e-01 -7.07106765e-01 -1.44914674e-05  5.41646162e-06]
 [ 7.07106760e-01  7.07106792e-01  1.13949315e-04  4.21776938e-05]
 [-2.59318485e-05 -4.58397797e-05  7.07106814e-01 -7.07106746e-01]
 [-7.35259981e-05 -8.26010064e-05  7.07106739e-01  7.07106815e-01]]",-1.866406145614134,-1.866391765536926
"[[0.         0.         0.        ]
 [0.09058072 2.77375205 2.97996285]
 [3.19543322 3.49050118 6.724585  ]
 [3.90944859 2.70347433 1.50493788]]",[-1.56363546 -1.57152747],"[[(0, 1), (2, 3)], [(0, 2), (1, 3)], [(0, 3), (1, 2)]]","[[ 0.70710678 -0.70710678  0.          0.        ]
 [ 0.70710678  0.70710678  0.          0.        ]
 [ 0.          0.          0.70710678 -0.70710678]
 [ 0.          0.          0.70710678  0.70710678]]",-1.866334383713054,-1.8663305130653218
"[[0.         0.         0.        ]
 [3.2489255  1.83401904 2.17578643]
 [3.82766168 5.10067443 5.5117907 ]
 [4.04136359 6.08619079 6.49907007]]",[-1.56601382 -0.6498457 ],"[[(0, 1), (2, 3)], [(0, 3), (1, 2)], [(0, 2), (1, 3)]]","[[ 7.07106307e-01 -7.07107256e-01 -7.30060264e-07  5.16654573e-07]
 [ 7.07107223e-01  7.07106274e-01  1.81851891e-04  2.43566646e-04]
 [ 3.14806644e-05  3.02339080e-05  7.07107088e-01 -7.07106473e-01]
 [-2.12602722e-04 -2.12815842e-04  7.07106451e-01  7.07107047e-01]]",-1.9465577382942352,-1.946557862740586
"[[0.         0.         0.        ]
 [1.95196357 1.28650041 0.55185188]
 [4.83211308 3.67417263 4.44395961]
 [0.91235824 3.37790256 3.78005632]]",[-1.3484457  -1.55904737],"[[(0, 1), (2, 3)], [(0, 2), (1, 3)], [(0, 3), (1, 2)]]","[[ 7.07106524e-01 -7.07106879e-01 -3.43077831e-04 -3.26840423e-04]
 [ 7.07106957e-01  7.07106605e-01  1.31469522e-05 -2.22959617e-05]
 [-9.60246350e-06 -2.58404464e-05  7.07107395e-01 -7.07106167e-01]
 [ 3.39533558e-04 -3.30384684e-04  7.07106084e-01  7.07107319e-01]]",-1.8703979335837138,-1.8703921105797745
"[[0.         0.         0.        ]
 [2.43102511 2.02334258 3.04728255]
 [6.14297629 3.67037214 5.18611416]
 [3.90672003 1.58180936 3.15961209]]",[-1.57075115 -0.76551364],"[[(0, 2), (1, 3)], [(0, 1), (2, 3)], [(0, 3), (1, 2)]]","[[ 7.07106717e-01  4.08227646e-04 -7.07106593e-01  4.35221985e-04]
 [-2.19390406e-03  7.07104899e-01 -2.22089679e-03 -7.07101772e-01]
 [ 7.07103349e-01  2.14727272e-03  7.07103317e-01 -2.26752838e-03]
 [-3.61592456e-04  7.07105285e-01  4.81857235e-04  7.07108021e-01]]",-1.924461648352894,-1.924454449546388
